anio,mes,ipc_factor,peso_muestra,descripcion,unidad,grupo_unidad,cantidad,precio_unitario,total
2023,7,0.885601,1.0,Luminarias exteriores sin postación (focos edificios),cu,unidad,9.8,165307.0,1620008.6
2023,7,0.885601,1.0,Retiro sistema de comunicación,gl,global,1.0,150442.0,150442.0
2023,7,0.885601,1.0,Aire acondicionados,cu,unidad,13.9,504562.0,7013411.8
2023,7,0.885601,1.0,Instrumentación de acuerdo a 4600023057-5994-CUBAT-00001,cu,unidad,108.4,429219.0,46527339.6
2023,7,0.885601,1.0,Barreras camineras,m,lineal,101.9,24216.0,2467610.4
2023,7,0.885601,1.0,Barreras newjersey de hormigón,cu,unidad,11.0,35671.0,392381.0
2023,7,0.885601,1.0,Señaleticas camineras,cu,unidad,8.8,20265.0,178332.0
2023,7,0.885601,1.0,Cerco de madera,m,lineal,52.2,8329.0,434773.8
2023,7,0.885601,1.0,Cerco de metalico,m,lineal,36.8,8500.0,312800.0
2023,7,0.885601,1.0,Desmantelamiento de medidores de densidad y su transporte a disposición final en dependencias DAND en Saladillo.,cu,unidad,5.3,2228476.0,11810922.8
2023,7,0.885601,1.0,Aseo e higienización instalaciones VP,mes,otros,5.4,5525370.0,29836998.0
2023,7,0.885601,1.0,Control de Plagas,c/u,otros,4.7,395790.0,1860213.0
2023,7,0.885601,1.0,Mantenciones menores Barrio Cívico,mes,otros,5.2,5961460.0,30999592.0
2023,7,0.885601,1.0,Mantención de Grupo electrógeno,cu,unidad,0.9,1693041.0,1523736.9
2023,7,0.885601,1.0,Mantención aire acondicionado.,mes,otros,4.9,2366398.0,11595350.2
2023,7,0.885601,1.0,Limpieza de fosa principal barrio cívico,cu,unidad,2.1,1744139.0,3662691.9
2023,7,0.885601,1.0,Limpieza de fosa Garita Guardias,cu,unidad,0.9,395387.0,355848.3
2023,7,0.885601,1.0,Limpieza de fosa desgrasadora comedor,cu,unidad,2.0,676225.0,1352450.0
2023,7,0.885601,1.0,Emisión Planos As Built,cu,unidad,33.3,333037.0,11090132.1
2023,7,0.885601,1.0,Gasto a costo efectivo,gl,global,1.0,34428888.0,34428888.0
2023,7,0.885601,1.0,Administración gasto costo efectivo (A definir por el contratista),%,otros,0.1,34438623.0,3443862.3
2023,7,0.885601,1.0,Gastos Generales,gl,global,1.0,2379941749.0,2379941749.0
2023,7,0.885601,1.0,Utilidades,gl,global,1.1,548364372.0,603200809.2
2022,9,0.849324,1.0,Instalación de faenas,gl,global,1.1,97843553.0,107627908.3
2022,9,0.849324,1.0,Movilización y Desmovilización,gl,global,1.1,1509823973.0,1660806370.3
2022,9,0.849324,1.0,Excavación en Zanja en Roca No Ripiable,m3,volumetrico,9.6,81300.0,780480.0
2022,9,0.849324,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,6633.8,7993.0,53023963.4
2022,9,0.849324,1.0,Material Dren,m3,volumetrico,1915.3,10763.0,20614373.9
2022,9,0.849324,1.0,Colocación Material Filtro,m3,volumetrico,1950.8,19658.0,38348826.4
2022,9,0.849324,1.0,Relleno Material de Transición,m3,volumetrico,3005.7,26785.0,80507674.5
2022,9,0.849324,1.0,Relleno Material Filtro Alfombra,m3,volumetrico,1506.5,20732.0,31232758.0
2022,9,0.849324,1.0,Suministro e instalación de geotextil NW >450 g/m2 para tapado Dren incluye anclaje,m2,area,2532.9,5427.0,13746048.3
2022,9,0.849324,1.0,Excavación en Zanja en Roca No Ripiable,m3,volumetrico,5.5,66039.0,363214.5
2022,9,0.849324,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,2430.8,8798.0,21386178.4
2022,9,0.849324,1.0,Colocación Material Filtro,m3,volumetrico,1062.1,19619.0,20837339.9
2022,9,0.849324,1.0,Relleno Material de Transición,m3,volumetrico,1234.2,29395.0,36279309.0
2022,9,0.849324,1.0,Relleno Material Filtro Alfombra,m3,volumetrico,1337.3,22070.0,29514211.0
2022,9,0.849324,1.0,Relleno Material  Alfombra Drenante,m3,volumetrico,7069.1,17738.0,125391695.8
2022,9,0.849324,1.0,Escarpe,m3,volumetrico,4839.7,6664.0,32251760.8
2022,9,0.849324,1.0,"Relleno granular túnel, material dren",m3,volumetrico,1198.8,22976.0,27543628.8
2022,9,0.849324,1.0,Suministro e instalación de geotextil 450 g/m2 para tapado Dren incluye anclaje,m2,area,929.3,4648.0,4319386.4
2022,9,0.849324,1.0,Tapón Hormigón Bombeado G30,m3,volumetrico,65.3,893257.0,58329682.1
2022,9,0.849324,1.0,Agotamiento túnel evacuador,mes,otros,5.4,23698953.0,127974346.2
2022,9,0.849324,1.0,Colocación Material Filtro,m3,volumetrico,713.3,25955.0,18513701.5
2022,9,0.849324,1.0,Relleno Material de Transición,m3,volumetrico,1548.0,25652.0,39709296.0
2022,9,0.849324,1.0,Relleno Material Dren,m3,volumetrico,1999.0,11931.0,23850069.0
2022,9,0.849324,1.0,Relleno Material Filtro Alfombra,m3,volumetrico,1218.0,19521.0,23776578.0
2022,9,0.849324,1.0,Relleno masivo con compactacion controlada,m3,volumetrico,121788.5,17091.0,2081487253.5
2022,9,0.849324,1.0,Relleno con compactacion contralada zanja colector,m3,volumetrico,4028.5,15776.0,63553616.0
2022,9,0.849324,1.0,Escarpe,m3,volumetrico,2606.7,5916.0,15421237.2
2022,9,0.849324,1.0,Excavación en Zanja en Roca Rippeable,m3,volumetrico,4587.3,29418.0,134949191.4
2022,9,0.849324,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,27110.1,6529.0,177001842.9
2022,9,0.849324,1.0,Relleno con compactacion controlada,m3,volumetrico,1633.9,14527.0,23735665.3
2022,9,0.849324,1.0,Material Dren,m3,volumetrico,4205.6,12799.0,53827474.4
2022,9,0.849324,1.0,Colocación Material Filtro,m3,volumetrico,1833.8,19374.0,35528041.2
2022,9,0.849324,1.0,Relleno Material de Transición,m3,volumetrico,3071.7,26979.0,82871394.3
2022,9,0.849324,1.0,Relleno Material Transición Seleccionado,m3,volumetrico,182.4,29330.0,5349792.0
2022,9,0.849324,1.0,"Suministro y montaje tubería HDPE PE100 PN16 400 mm Perforada, electrofusionada",m,lineal,167.5,134402.0,22512335.0
2022,9,0.849324,1.0,Material Filtro (Filtro Alfombra),m3,volumetrico,1735.4,20850.0,36183090.0
2022,9,0.849324,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,11308.4,8303.0,93893645.2
2022,9,0.849324,1.0,Material Dren,m3,volumetrico,697.4,13407.0,9350041.8
2022,9,0.849324,1.0,Material Filtro,m3,volumetrico,80.5,27354.0,2201997.0
2022,9,0.849324,1.0,Material Transición,m3,volumetrico,916.0,26496.0,24270336.0
2022,9,0.849324,1.0,Material Transición Seleccionado,m3,volumetrico,111.3,27244.0,3032257.2
2022,9,0.849324,1.0,"Pieza Especial codo 90° PE100 PN16, 400 mm",cu,unidad,1.0,365534.0,365534.0
2022,9,0.849324,1.0,Relleno con Compactación Controlada,m3,volumetrico,391.0,17683.0,6914053.0
2022,9,0.849324,1.0,"Suministro montaje tubería HDPE PE100 PN16 400 mm Perforada, electrofusionada",m,lineal,103.5,125839.0,13024336.5
2022,9,0.849324,1.0,Material Filtro (Filtro Alfombra),m3,volumetrico,640.3,18807.0,12042122.1
2022,9,0.849324,1.0,Escarpe,m3,volumetrico,1399.0,4859.0,6797741.0
2022,9,0.849324,1.0,Excavación en Zanja Suelo Común sin agotamiento,m3,volumetrico,3878.6,7993.0,31001649.8
2022,9,0.849324,1.0,Relleno Material Filtro Alfombra,m3,volumetrico,392.0,22209.0,8705928.0
2022,9,0.849324,1.0,Relleno Material de Transición,m3,volumetrico,120.6,31042.0,3743665.2
2022,9,0.849324,1.0,Colocación Material Filtro,m3,volumetrico,313.6,23181.0,7269561.6
2022,9,0.849324,1.0,Suministro e instalación de geotextil NW >450 g/m2 para tapado Dren incluye anclaje,m2,area,9338.0,4753.0,44383514.0
2022,9,0.849324,1.0,"Suministro montaje tubería HDPE PE100 PN16 400 mm Perforada, electrofusionada",m,lineal,214.2,142771.0,30581548.2
2022,9,0.849324,1.0,"Tala de árboles, Destronque, Sacado de Raíces y Materia Orgánica",m2,area,374.6,7773.0,2911765.8
2022,9,0.849324,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,503.5,9339.0,4702186.5
2022,9,0.849324,1.0,Material Filtro Alfombra,m3,volumetrico,107.6,18146.0,1952509.6
2022,9,0.849324,1.0,Material Dren,m3,volumetrico,70.0,12691.0,888370.0
2022,9,0.849324,1.0,Material Filtro,m3,volumetrico,98.6,27408.0,2702428.8
2022,9,0.849324,1.0,Camino acceso (terreno natural) vehicular a restituir,m3,volumetrico,186.5,27855.0,5194957.5
2022,9,0.849324,1.0,"Tala de árboles, Destronque, Sacado de Raíces y Materia Orgánica",ha,otros,0.5,73689585.0,36844792.5
2022,9,0.849324,1.0,Escarpe,m3,volumetrico,532.8,5175.0,2757240.0
2022,9,0.849324,1.0,Excavación en Zanja Suelo Común sin agotamiento,m3,volumetrico,2504.0,7968.0,19951872.0
2022,9,0.849324,1.0,Relleno con compactacion controlada,m3,volumetrico,1426.1,14167.0,20203558.7
2022,9,0.849324,1.0,Preparación subrasante,m2,area,4039.1,29322.0,118434490.2
2022,9,0.849324,1.0,Mampostería,m3,volumetrico,109.8,129389.0,14206912.2
2022,9,0.849324,1.0,Puente grúa portal; capacidad 3 toneladas,cu,unidad,1.1,5231069.0,5754175.9
2022,9,0.849324,1.0,Puente grúa portal; capacidad 5 toneladas,cu,unidad,1.0,6816730.0,6816730.0
2022,9,0.849324,1.0,Puente grúa portal; capacidad 1 toneladas,cu,unidad,1.1,3584908.0,3943398.8
2022,9,0.849324,1.0,compresor reciclones; modelo kaeser sxc6 (290 kg),cu,unidad,0.9,561373.0,505235.7
2022,9,0.849324,1.0,batería hidrociclones;(10 unidades recyclone 500/40 cvx marca weir-vulco y 2 unidades de tipo recyclone vulclone 510/380),cu,unidad,11.8,5414507.0,63891182.6
2022,9,0.849324,1.0,Chimbombo acumulador de arenas (700 kg),cu,unidad,0.9,1140227.0,1026204.3
2022,9,0.849324,1.0,"Cuba de arenas ;1,5 m de ancho, 1,5 m de largo, 2,5 m de alto",cu,unidad,1.0,4263604.0,4263604.0
2022,9,0.849324,1.0,"Cuba de arenas ;2 m de ancho, 2 m de largo, 2,3 m de alto",cu,unidad,1.0,4525148.0,4525148.0
2022,9,0.849324,1.0,Agitador estanque;,cu,unidad,1.1,24812752.0,27294027.2
2022,9,0.849324,1.0,Bomba centrífuga; bomba warman tipo ah 8/6 (1.650 kg),cu,unidad,1.0,2976384.0,2976384.0
2022,9,0.849324,1.0,Bomba centrífuga; bomba ulmax serie atlas 8x6 (6.586 kg),cu,unidad,1.0,8451452.0,8451452.0
2022,9,0.849324,1.0,Bomba centrífuga; bomba warman tipo ff 8/6 ahpp (2.920 kg),cu,unidad,3.9,3181271.0,12406956.9
2022,9,0.849324,1.0,Bomba desplazamiento positivo; marca wirth modelo tpm (40.000 kg),cu,unidad,3.2,23602537.0,75528118.4
2022,9,0.849324,1.0,"Estanque agitador tipo cónico; diámetro: 3 m, altura:4,5 m",cu,unidad,1.0,14576199.0,14576199.0
2022,9,0.849324,1.0,Bombas verticales multietapas; marca stairs (24 kg),cu,unidad,6.6,362275.0,2391015.0
2022,9,0.849324,1.0,Estanque de arenas; capacidad 12 m3,cu,unidad,0.9,13931657.0,12538491.3
2022,9,0.849324,1.0,Estanque rejilla,cu,unidad,0.9,13255270.0,11929743.0
2022,9,0.849324,1.0,"Estanque muestrador; 1,5 m de ancho, 2,5 m de largo, 3,3 m de alto",cu,unidad,1.1,16302978.0,17933275.8
2022,9,0.849324,1.0,"Estanque agua de sello; diámetro: 2,5 m, altura:3,2 m",cu,unidad,1.0,14860827.0,14860827.0
2022,9,0.849324,1.0,Desmantelamiento y Traslado de Estructuras,kg,peso,180172.3,478.0,86122359.4
2022,9,0.849324,1.0,Desmantelamiento y retiro hormigón,m3,volumetrico,880.2,112450.0,98978490.0
2022,9,0.849324,1.0,"Excavación, demolición y retiro hormigones soterrados",m3,volumetrico,548.5,128621.0,70548618.5
2022,9,0.849324,1.0,"Excavación y retiro de elementos varios soterrados (mallas a tierras, banco de ductos, cañerías, etc.)",m3,volumetrico,2624.0,67206.0,176348544.0
2022,9,0.849324,1.0,"Cañería de acero carbono 2"" a 4""",m,lineal,133.5,6157.0,821959.5
2022,9,0.849324,1.0,"Cañería de acero carbono 6"" a 10""",m,lineal,274.4,15826.0,4342654.4
2022,9,0.849324,1.0,"Cañería de acero carbono 12"" a 14"".",m,lineal,5.1,23828.0,121522.8
2022,9,0.849324,1.0,"Cañería de acero carbono 18"" a 24""",m,lineal,25.2,35993.0,907023.6
2022,9,0.849324,1.0,Cañería HDPE 110 a 200 mm.,m,lineal,1226.2,13063.0,16017850.6
2022,9,0.849324,1.0,Cañería HDPE 250 a 315 mm.,m,lineal,25.1,19611.0,492236.1
2022,9,0.849324,1.0,Cañería HDPE 500 a 800 mm.,m,lineal,1176.4,47773.0,56200157.2
2022,9,0.849324,1.0,Cañería HDPE 900 a 1050 mm,m,lineal,25.1,64626.0,1622112.6
2022,9,0.849324,1.0,"Válvulas de 2"" a 6""",cu,unidad,63.7,292633.0,18640722.1
2022,9,0.849324,1.0,"Válvulas de 8"" a 12""",cu,unidad,32.1,766699.0,24611037.9
2022,9,0.849324,1.0,"Válvulas de 24"" a 42""",cu,unidad,2.0,1220643.0,2441286.0
2022,9,0.849324,1.0,Subestación SSEE N°21,cu,unidad,1.1,2990034.0,3289037.4
2022,9,0.849324,1.0,Sala Eléctrica,cu,unidad,0.9,27412065.0,24670858.5
2022,9,0.849324,1.0,Ducto de Barras,gl,global,1.1,9210599.0,10131658.9
2022,9,0.849324,1.0,Centro de Distribución de Potencia BT,cu,unidad,1.0,295466.0,295466.0
2022,9,0.849324,1.0,Variador de Frecuencia BT,cu,unidad,3.9,685995.0,2675380.5
2022,9,0.849324,1.0,Tablero de Distribución general,cu,unidad,0.9,3493227.0,3143904.3
2022,9,0.849324,1.0,Tablero alimentación válvulas,cu,unidad,1.0,2688741.0,2688741.0
2022,9,0.849324,1.0,Centro de control de motores,cu,unidad,1.1,14618014.0,16079815.4
2022,9,0.849324,1.0,Tablero Distribución de Fuerza,cu,unidad,1.0,13851376.0,13851376.0
2022,9,0.849324,1.0,Grupo Generador,cu,unidad,1.0,2654207.0,2654207.0
2022,9,0.849324,1.0,Subestación Unitaria,cu,unidad,1.0,2928285.0,2928285.0
2022,9,0.849324,1.0,Sala Eléctrica,cu,unidad,1.1,31753620.0,34928982.0
2022,9,0.849324,1.0,Postes,cu,unidad,14.6,818251.0,11946464.6
2022,9,0.849324,1.0,Cableado eléctrico,m,lineal,377.4,17368.0,6554683.2
2022,9,0.849324,1.0,Cableado FO,m,lineal,227.8,26634.0,6067225.2
2022,9,0.849324,1.0,Luminarias exteriores con postación,cu,unidad,12.3,1034006.0,12718273.8
2022,9,0.849324,1.0,Luminarias exteriores sin postación (focos edificios),cu,unidad,9.2,131045.0,1205614.0
2022,9,0.849324,1.0,Retiro sistema de comunicación,gl,global,1.0,154446.0,154446.0
2022,9,0.849324,1.0,Aire acondicionados,cu,unidad,13.3,385200.0,5123160.0
2022,9,0.849324,1.0,Instrumentación de acuerdo a 4600023057-5994-CUBAT-00001,cu,unidad,105.9,302810.0,32067579.0
2022,9,0.849324,1.0,Barreras camineras,m,lineal,99.4,19267.0,1915139.8
2022,9,0.849324,1.0,Barreras newjersey de hormigón,cu,unidad,9.6,25696.0,246681.6
2022,9,0.849324,1.0,Señaleticas camineras,cu,unidad,8.5,24630.0,209355.0
2022,9,0.849324,1.0,Cerco de madera,m,lineal,50.9,8072.0,410864.8
2022,9,0.849324,1.0,Cerco de metalico,m,lineal,38.4,10247.0,393484.8
2022,9,0.849324,1.0,Desmantelamiento de medidores de densidad y su transporte a disposición final en dependencias DAND en Saladillo.,cu,unidad,5.5,2574207.0,14158138.5
2022,9,0.849324,1.0,Aseo e higienización instalaciones VP,mes,otros,5.0,4474072.0,22370360.0
2022,9,0.849324,1.0,Control de Plagas,c/u,otros,5.3,308267.0,1633815.1
2022,9,0.849324,1.0,Mantenciones menores Barrio Cívico,mes,otros,5.0,4821886.0,24109430.0
2022,9,0.849324,1.0,Mantención de Grupo electrógeno,cu,unidad,1.0,1496793.0,1496793.0
2022,9,0.849324,1.0,Mantención aire acondicionado.,mes,otros,5.0,1593735.0,7968675.0
2022,9,0.849324,1.0,Limpieza de fosa principal barrio cívico,cu,unidad,2.0,1520086.0,3040172.0
2022,9,0.849324,1.0,Limpieza de fosa Garita Guardias,cu,unidad,1.0,378215.0,378215.0
2022,9,0.849324,1.0,Limpieza de fosa desgrasadora comedor,cu,unidad,1.9,722748.0,1373221.2
2022,9,0.849324,1.0,Emisión Planos As Built,cu,unidad,33.6,285403.0,9589540.8
2022,9,0.849324,1.0,Gasto a costo efectivo,gl,global,1.0,33231857.0,33231857.0
2022,9,0.849324,1.0,Administración gasto costo efectivo (A definir por el contratista),%,otros,0.1,34607206.0,3460720.6
2022,9,0.849324,1.0,Gastos Generales,gl,global,0.9,2603860163.0,2343474146.7
2022,9,0.849324,1.0,Utilidades,gl,global,1.1,577783683.0,635562051.3
2025,6,0.958101,1.0,Instalación de faenas,gl,global,1.0,131779626.0,131779626.0
2025,6,0.958101,1.0,Movilización y Desmovilización,gl,global,1.0,2117864753.0,2117864753.0
2025,6,0.958101,1.0,Excavación en Zanja en Roca No Ripiable,m3,volumetrico,10.3,102814.0,1058984.2
2025,6,0.958101,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,7517.6,8308.0,62456220.8
2025,6,0.958101,1.0,Material Dren,m3,volumetrico,1948.4,17994.0,35059509.6
2025,6,0.958101,1.0,Colocación Material Filtro,m3,volumetrico,2145.0,26442.0,56718090.0
2025,6,0.958101,1.0,Relleno Material de Transición,m3,volumetrico,2540.0,28182.0,71582280.0
2025,6,0.958101,1.0,Relleno Material Filtro Alfombra,m3,volumetrico,1337.9,22435.0,30015786.5
2025,6,0.958101,1.0,Suministro e instalación de geotextil NW >450 g/m2 para tapado Dren incluye anclaje,m2,area,2243.4,6332.0,14205208.8
2025,6,0.958101,1.0,Excavación en Zanja en Roca No Ripiable,m3,volumetrico,4.7,99450.0,467415.0
2025,6,0.958101,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,2316.8,11127.0,25779033.6
2025,6,0.958101,1.0,Colocación Material Filtro,m3,volumetrico,1119.7,35727.0,40003521.9
2025,6,0.958101,1.0,Relleno Material de Transición,m3,volumetrico,1326.9,33310.0,44199039.0
2025,6,0.958101,1.0,Relleno Material Filtro Alfombra,m3,volumetrico,1382.1,21918.0,30292867.8
2025,6,0.958101,1.0,Relleno Material  Alfombra Drenante,m3,volumetrico,7100.6,15371.0,109143322.6
2025,6,0.958101,1.0,Escarpe,m3,volumetrico,4732.0,7343.0,34747076.0
2025,6,0.958101,1.0,"Relleno granular túnel, material dren",m3,volumetrico,1356.8,33314.0,45200435.2
2025,6,0.958101,1.0,Suministro e instalación de geotextil 450 g/m2 para tapado Dren incluye anclaje,m2,area,905.8,6030.0,5461974.0
2025,6,0.958101,1.0,Tapón Hormigón Bombeado G30,m3,volumetrico,65.8,1196384.0,78722067.2
2025,6,0.958101,1.0,Agotamiento túnel evacuador,mes,otros,4.8,35214289.0,169028587.2
2025,6,0.958101,1.0,Colocación Material Filtro,m3,volumetrico,768.7,33111.0,25452425.7
2025,6,0.958101,1.0,Relleno Material de Transición,m3,volumetrico,1573.4,31286.0,49225392.4
2025,6,0.958101,1.0,Relleno Material Dren,m3,volumetrico,2059.5,18161.0,37402579.5
2025,6,0.958101,1.0,Relleno Material Filtro Alfombra,m3,volumetrico,1254.2,22942.0,28773856.4
2025,6,0.958101,1.0,Relleno masivo con compactacion controlada,m3,volumetrico,115011.5,23850.0,2743024275.0
2025,6,0.958101,1.0,Relleno con compactacion contralada zanja colector,m3,volumetrico,3683.7,23615.0,86990575.5
2025,6,0.958101,1.0,Escarpe,m3,volumetrico,2704.9,7201.0,19477984.9
2025,6,0.958101,1.0,Excavación en Zanja en Roca Rippeable,m3,volumetrico,4391.2,51734.0,227174340.8
2025,6,0.958101,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,29536.6,9469.0,279682065.4
2025,6,0.958101,1.0,Relleno con compactacion controlada,m3,volumetrico,1674.2,23725.0,39720395.0
2025,6,0.958101,1.0,Material Dren,m3,volumetrico,4164.0,13696.0,57030144.0
2025,6,0.958101,1.0,Colocación Material Filtro,m3,volumetrico,1751.3,33429.0,58544207.7
2025,6,0.958101,1.0,Relleno Material de Transición,m3,volumetrico,3044.4,30052.0,91490308.8
2025,6,0.958101,1.0,Relleno Material Transición Seleccionado,m3,volumetrico,188.6,32477.0,6125162.2
2025,6,0.958101,1.0,"Suministro y montaje tubería HDPE PE100 PN16 400 mm Perforada, electrofusionada",m,lineal,187.8,154008.0,28922702.4
2025,6,0.958101,1.0,Material Filtro (Filtro Alfombra),m3,volumetrico,1759.7,27709.0,48759527.3
2025,6,0.958101,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,11483.7,11586.0,133050148.2
2025,6,0.958101,1.0,Material Dren,m3,volumetrico,823.3,13543.0,11149951.9
2025,6,0.958101,1.0,Material Filtro,m3,volumetrico,80.8,25091.0,2027352.8
2025,6,0.958101,1.0,Material Transición,m3,volumetrico,930.9,35060.0,32637354.0
2025,6,0.958101,1.0,Material Transición Seleccionado,m3,volumetrico,109.1,32422.0,3537240.2
2025,6,0.958101,1.0,"Pieza Especial codo 90° PE100 PN16, 400 mm",cu,unidad,1.0,404552.0,404552.0
2025,6,0.958101,1.0,Relleno con Compactación Controlada,m3,volumetrico,430.7,22861.0,9846232.7
2025,6,0.958101,1.0,"Suministro montaje tubería HDPE PE100 PN16 400 mm Perforada, electrofusionada",m,lineal,89.5,165216.0,14786832.0
2025,6,0.958101,1.0,Material Filtro (Filtro Alfombra),m3,volumetrico,696.4,22247.0,15492810.8
2025,6,0.958101,1.0,Escarpe,m3,volumetrico,1338.0,7244.0,9692472.0
2025,6,0.958101,1.0,Excavación en Zanja Suelo Común sin agotamiento,m3,volumetrico,3934.0,8135.0,32003090.0
2025,6,0.958101,1.0,Relleno Material Filtro Alfombra,m3,volumetrico,468.1,24515.0,11475471.5
2025,6,0.958101,1.0,Relleno Material de Transición,m3,volumetrico,130.7,30046.0,3927012.2
2025,6,0.958101,1.0,Colocación Material Filtro,m3,volumetrico,328.1,34754.0,11402787.4
2025,6,0.958101,1.0,Suministro e instalación de geotextil NW >450 g/m2 para tapado Dren incluye anclaje,m2,area,10485.2,5687.0,59629332.4
2025,6,0.958101,1.0,"Suministro montaje tubería HDPE PE100 PN16 400 mm Perforada, electrofusionada",m,lineal,228.0,143815.0,32789820.0
2025,6,0.958101,1.0,"Tala de árboles, Destronque, Sacado de Raíces y Materia Orgánica",m2,area,333.9,9510.0,3175389.0
2025,6,0.958101,1.0,Excavación en Zanja Suelo Común sin Agotamiento,m3,volumetrico,422.6,9482.0,4007093.2
2025,6,0.958101,1.0,Material Filtro Alfombra,m3,volumetrico,100.8,21803.0,2197742.4
2025,6,0.958101,1.0,Material Dren,m3,volumetrico,74.1,14018.0,1038733.8
2025,6,0.958101,1.0,Material Filtro,m3,volumetrico,90.1,32238.0,2904643.8
